code,ballot,party,votes
NW375,P,MDP,364
NW375,P,NADECO,160
NW375,P,PAC,182
NW375,P,SAPP,130
NW375,P,UCDP,6662
NW375,P,UDM,585
NW375,P,VF+,51
NW381,N,ACDP,144
NW381,N,AFD,32
NW381,N,AJ,15
NW381,N,ANC,23477
NW381,N,AP,7
NW381,N,APC,160
NW381,N,AZAPO,62
NW381,N,CDA,10
NW381,N,COPE,2869
NW381,N,DA,358
NW381,N,GKSA,55
NW381,N,ID,40
NW381,N,IFP,30
NW381,N,KISS,12
NW381,N,MDP,219
NW381,N,MF,10
NW381,N,NADECO,35
NW381,N,NVP,29
NW381,N,PAC,78
NW381,N,PAM,20
NW381,N,SADECO,21
NW381,N,UCDP,2346
NW381,N,UDM,91
NW381,N,UIF,23
NW381,N,VF+,45
NW381,N,WF,13
NW381,P,ACA,98
NW381,P,ACDP,161
NW381,P,ANC,23042
NW381,P,APC,122
NW381,P,AZAPO,73
NW381,P,COPE,2782
NW381,P,DA,346
NW381,P,ID,42
NW381,P,IFP,46
NW381,P,MDP,230
NW381,P,NADECO,43
NW381,P,PAC,108
NW381,P,SAPP,63
NW381,P,UCDP,2525
NW381,P,UDM,100
NW381,P,VF+,64
NW382,N,ACDP,178
NW382,N,AFD,13
NW382,N,AJ,18
NW382,N,ANC,26806
NW382,N,AP,21
NW382,N,APC,128
NW382,N,AZAPO,89
NW382,N,CDA,6
NW382,N,COPE,1838
NW382,N,DA,2176
NW382,N,GKSA,45
NW382,N,ID,89
NW382,N,IFP,40
NW382,N,KISS,4
NW382,N,MDP,199
NW382,N,MF,10
NW382,N,NADECO,34
NW382,N,NVP,18
NW382,N,PAC,82
NW382,N,PAM,13
NW382,N,SADECO,15
NW382,N,UCDP,1060
NW382,N,UDM,57
NW382,N,UIF,17
NW382,N,VF+,711
NW382,N,WF,14
NW382,P,ACA,63
NW382,P,ACDP,223
NW382,P,ANC,26323
NW382,P,APC,86
NW382,P,AZAPO,75
NW382,P,COPE,1805
NW382,P,DA,1939
NW382,P,ID,76
NW382,P,IFP,35
NW382,P,MDP,200
NW382,P,NADECO,33
NW382,P,PAC,94
NW382,P,SAPP,46
NW382,P,UCDP,1216
NW382,P,UDM,80
NW382,P,VF+,846
NW383,N,ACDP,929
NW383,N,AFD,68
NW383,N,AJ,63
NW383,N,ANC,55996
NW383,N,AP,21
NW383,N,APC,301
NW383,N,AZAPO,231
NW383,N,CDA,109
NW383,N,COPE,12204
NW383,N,DA,2207
NW383,N,GKSA,64
NW383,N,ID,549
NW383,N,IFP,88
NW383,N,KISS,20
NW383,N,MDP,356
NW383,N,MF,28
NW383,N,NADECO,92
NW383,N,NVP,58
NW383,N,PAC,257
NW383,N,PAM,47
NW383,N,SADECO,52
NW383,N,UCDP,11611
NW383,N,UDM,286
NW383,N,UIF,62
NW383,N,VF+,179
NW383,N,WF,30
NW383,P,ACA,150
NW383,P,ACDP,673
NW383,P,ANC,51684
NW383,P,APC,222
NW383,P,AZAPO,219
NW383,P,COPE,10761
NW383,P,DA,1752
NW383,P,ID,543
NW383,P,IFP,100
NW383,P,MDP,365
NW383,P,NADECO,86
NW383,P,PAC,255
NW383,P,SAPP,871
NW383,P,UCDP,15991
NW383,P,UDM,318
NW383,P,VF+,186
NW384,N,ACDP,333
NW384,N,AFD,26
NW384,N,AJ,33
NW384,N,ANC,35744
NW384,N,AP,5
NW384,N,APC,159
NW384,N,AZAPO,141
NW384,N,CDA,27
NW384,N,COPE,4316
NW384,N,DA,4792
NW384,N,GKSA,59
NW384,N,ID,129
NW384,N,IFP,51
NW384,N,KISS,8
NW384,N,MDP,230
NW384,N,MF,21
NW384,N,NADECO,43
NW384,N,NVP,15
NW384,N,PAC,112
NW384,N,PAM,19
NW384,N,SADECO,27
NW384,N,UCDP,1752
NW384,N,UDM,116
NW384,N,UIF,18
NW384,N,VF+,877
NW384,N,WF,20
NW384,P,ACA,99
NW384,P,ACDP,355
NW384,P,ANC,34666
NW384,P,APC,128
NW384,P,AZAPO,149
NW384,P,COPE,4209
NW384,P,DA,4616
NW384,P,ID,82
NW384,P,IFP,41
NW384,P,MDP,231
NW384,P,NADECO,43
NW384,P,PAC,119
NW384,P,SAPP,78
NW384,P,UCDP,2449
NW384,P,UDM,133
NW384,P,VF+,1021
NW385,N,ACDP,191
NW385,N,AFD,27
NW385,N,AJ,37
NW385,N,ANC,29551
NW385,N,AP,12
NW385,N,APC,142
NW385,N,AZAPO,84
NW385,N,CDA,13
NW385,N,COPE,3131
NW385,N,DA,1615
NW385,N,GKSA,32
NW385,N,ID,53
NW385,N,IFP,41
NW385,N,KISS,4
NW385,N,MDP,160
NW385,N,MF,17
NW385,N,NADECO,39
NW385,N,NVP,20
NW385,N,PAC,107
NW385,N,PAM,8
NW385,N,SADECO,21
NW385,N,UCDP,6493
NW385,N,UDM,67
NW385,N,UIF,25
NW385,N,VF+,365
NW385,N,WF,14
NW385,P,ACA,79
NW385,P,ACDP,194
NW385,P,ANC,28202
NW385,P,APC,115
NW385,P,AZAPO,85
NW385,P,COPE,2859
NW385,P,DA,1432
NW385,P,ID,55
NW385,P,IFP,49
NW385,P,MDP,177
NW385,P,NADECO,43
NW385,P,PAC,101
NW385,P,SAPP,79
NW385,P,UCDP,7514
NW385,P,UDM,80
NW385,P,VF+,375
NW391,N,ACDP,188
NW391,N,AFD,31
NW391,N,AJ,18
NW391,N,ANC,21002
NW391,N,AP,12
NW391,N,APC,140
NW391,N,AZAPO,81
NW391,N,CDA,7
NW391,N,COPE,2794
NW391,N,DA,407
NW391,N,GKSA,42
NW391,N,ID,24
NW391,N,IFP,34
NW391,N,KISS,6
NW391,N,MDP,240
NW391,N,MF,17
NW391,N,NADECO,46
NW391,N,NVP,16
NW391,N,PAC,91
NW391,N,PAM,11
NW391,N,SADECO,21
NW391,N,UCDP,3169
NW391,N,UDM,83
NW391,N,UIF,36
NW391,N,VF+,107
NW391,N,WF,11
NW391,P,ACA,91
NW391,P,ACDP,234
NW391,P,ANC,20410
NW391,P,APC,104
NW391,P,AZAPO,87
NW391,P,COPE,2729
NW391,P,DA,382
NW391,P,ID,31
NW391,P,IFP,43
NW391,P,MDP,238
NW391,P,NADECO,49
NW391,P,PAC,78
NW391,P,SAPP,65
NW391,P,UCDP,3381
NW391,P,UDM,93
NW391,P,VF+,110
NW392,N,ACDP,75
NW392,N,AFD,9
NW392,N,AJ,43
NW392,N,ANC,14564
NW392,N,AP,10
NW392,N,APC,63
NW392,N,AZAPO,60
NW392,N,CDA,5
NW392,N,COPE,1429
NW392,N,DA,3257
NW392,N,GKSA,19
NW392,N,ID,354
NW392,N,IFP,15
NW392,N,KISS,4
NW392,N,MDP,124
NW392,N,MF,10
NW392,N,NADECO,21
NW392,N,NVP,7
NW392,N,PAC,93
NW392,N,PAM,6
NW392,N,SADECO,7
NW392,N,UCDP,446
NW392,N,UDM,25
NW392,N,UIF,14
NW392,N,VF+,413
NW392,N,WF,6
NW392,P,ACA,33
NW392,P,ACDP,72
NW392,P,ANC,14133
NW392,P,APC,43
NW392,P,AZAPO,52
NW392,P,COPE,1379
NW392,P,DA,3222
NW392,P,ID,370
NW392,P,IFP,19
NW392,P,MDP,130
NW392,P,NADECO,23
NW392,P,PAC,99
NW392,P,SAPP,14
NW392,P,UCDP,556
NW392,P,UDM,42
NW392,P,VF+,382
NW393,N,ACDP,31
NW393,N,AFD,6
NW393,N,AJ,10
NW393,N,ANC,14679
NW393,N,AP,7
NW393,N,APC,75
NW393,N,AZAPO,52
NW393,N,CDA,5
NW393,N,COPE,1223
NW393,N,DA,1212
NW393,N,GKSA,18
NW393,N,ID,32
NW393,N,IFP,15
NW393,N,KISS,3
NW393,N,MDP,101
NW393,N,MF,8
NW393,N,NADECO,17
NW393,N,NVP,7
NW393,N,PAC,101
NW393,N,PAM,13
NW393,N,SADECO,13
NW393,N,UCDP,39
NW393,N,UDM,26
NW393,N,UIF,11
NW393,N,VF+,316
NW393,N,WF,4
NW393,P,ACA,31
NW393,P,ACDP,57
NW393,P,ANC,14364
NW393,P,APC,61
NW393,P,AZAPO,35
NW393,P,COPE,1199
NW393,P,DA,1209
NW393,P,ID,28
NW393,P,IFP,13
NW393,P,MDP,104
NW393,P,NADECO,12
NW393,P,PAC,120
NW393,P,SAPP,18
NW393,P,UCDP,70
NW393,P,UDM,44
NW393,P,VF+,314
NW394,N,ACDP,257
NW394,N,AFD,42
NW394,N,AJ,27
NW394,N,ANC,45051
NW394,N,AP,29
NW394,N,APC,687
NW394,N,AZAPO,227
NW394,N,CDA,18
NW394,N,COPE,5313
NW394,N,DA,472
NW394,N,GKSA,64
NW394,N,ID,407
NW394,N,IFP,46
NW394,N,KISS,12
NW394,N,MDP,339
NW394,N,MF,18
NW394,N,NADECO,67
NW394,N,NVP,38
NW394,N,PAC,151
NW394,N,PAM,29
NW394,N,SADECO,41
NW394,N,UCDP,3797
NW394,N,UDM,138
NW394,N,UIF,51
NW394,N,VF+,89
NW394,N,WF,15
NW394,P,ACA,147
NW394,P,ACDP,300
NW394,P,ANC,43281
NW394,P,APC,656
NW394,P,AZAPO,207
NW394,P,COPE,5003
NW394,P,DA,463
NW394,P,ID,406
NW394,P,IFP,57
NW394,P,MDP,351
NW394,P,NADECO,65
NW394,P,PAC,150
NW394,P,SAPP,95
NW394,P,UCDP,4213
NW394,P,UDM,119
NW394,P,VF+,107
NW395,N,ACDP,31
NW395,N,AFD,2
NW395,N,AJ,0
NW395,N,ANC,1716
NW395,N,AP,0
NW395,N,APC,10
NW395,N,AZAPO,4
NW395,N,CDA,3
NW395,N,COPE,120
NW395,N,DA,539
NW395,N,GKSA,6
NW395,N,ID,6
NW395,N,IFP,3
NW395,N,KISS,0
NW395,N,MDP,11
NW395,N,MF,1
NW395,N,NADECO,6
NW395,N,NVP,1
NW395,N,PAC,10
NW395,N,PAM,3
NW395,N,SADECO,2
NW395,N,UCDP,26
NW395,N,UDM,5
NW395,N,UIF,0
NW395,N,VF+,61
NW395,N,WF,2
NW395,P,ACA,9
NW395,P,ACDP,24
NW395,P,ANC,1678
NW395,P,APC,6
NW395,P,AZAPO,3
NW395,P,COPE,133
NW395,P,DA,544
NW395,P,ID,3
NW395,P,IFP,3
NW395,P,MDP,13
NW395,P,NADECO,8
NW395,P,PAC,11
NW395,P,SAPP,0
NW395,P,UCDP,39
NW395,P,UDM,9
NW395,P,VF+,55
NW396,N,ACDP,68
NW396,N,AFD,7
NW396,N,AJ,5
NW396,N,ANC,12311
NW396,N,AP,2
NW396,N,APC,62
NW396,N,AZAPO,38
NW396,N,CDA,2
NW396,N,COPE,1424
NW396,N,DA,1751
NW396,N,GKSA,17
NW396,N,ID,29
NW396,N,IFP,16
NW396,N,KISS,1
NW396,N,MDP,58
NW396,N,MF,8
NW396,N,NADECO,12
NW396,N,NVP,4
NW396,N,PAC,23
NW396,N,PAM,3
NW396,N,SADECO,11
NW396,N,UCDP,66
NW396,N,UDM,13
NW396,N,UIF,10
NW396,N,VF+,352
NW396,N,WF,6
NW396,P,ACA,21
NW396,P,ACDP,67
NW396,P,ANC,11733
NW396,P,APC,46
NW396,P,AZAPO,40
NW396,P,COPE,1447
NW396,P,DA,1592
NW396,P,ID,21
NW396,P,IFP,25
NW396,P,MDP,52
NW396,P,NADECO,17
NW396,P,PAC,22
NW396,P,SAPP,10
NW396,P,UCDP,73
NW396,P,UDM,27
NW396,P,VF+,424
NW401,N,ACDP,72
NW401,N,AFD,5
NW401,N,AJ,4
NW401,N,ANC,10826
NW401,N,AP,5
NW401,N,APC,49
NW401,N,AZAPO,42
NW401,N,CDA,6
NW401,N,COPE,856
NW401,N,DA,1342
NW401,N,GKSA,15
NW401,N,ID,36
NW401,N,IFP,13
NW401,N,KISS,2
NW401,N,MDP,91
NW401,N,MF,8
NW401,N,NADECO,14
NW401,N,NVP,6
NW401,N,PAC,20
NW401,N,PAM,3
NW401,N,SADECO,7
NW401,N,UCDP,63
NW401,N,UDM,19
NW401,N,UIF,9
NW401,N,VF+,346
NW401,N,WF,2
NW401,P,ACA,33
NW401,P,ACDP,76
NW401,P,ANC,10580
NW401,P,APC,40
NW401,P,AZAPO,53
NW401,P,COPE,866
NW401,P,DA,1316
NW401,P,ID,36
NW401,P,IFP,20
NW401,P,MDP,81
NW401,P,NADECO,15
NW401,P,PAC,28
NW401,P,SAPP,12
NW401,P,UCDP,70
NW401,P,UDM,32
NW401,P,VF+,346
NW402,N,ACDP,441
NW402,N,AFD,11
NW402,N,AJ,75
NW402,N,ANC,39960
NW402,N,AP,12
NW402,N,APC,98
NW402,N,AZAPO,143
NW402,N,CDA,21
NW402,N,COPE,4695
NW402,N,DA,16067
NW402,N,GKSA,35
NW402,N,ID,998
NW402,N,IFP,95
NW402,N,KISS,13
NW402,N,MDP,125
NW402,N,MF,11
NW402,N,NADECO,28
NW402,N,NVP,12
NW402,N,PAC,125
NW402,N,PAM,7
NW402,N,SADECO,13
NW402,N,UCDP,218
NW402,N,UDM,83
NW402,N,UIF,18
NW402,N,VF+,3635
NW402,N,WF,12
NW402,P,ACA,54
NW402,P,ACDP,421
NW402,P,ANC,38946
NW402,P,APC,79
NW402,P,AZAPO,143
NW402,P,COPE,4403
NW402,P,DA,13872
NW402,P,ID,1020
NW402,P,IFP,95
NW402,P,MDP,112
NW402,P,NADECO,25
NW402,P,PAC,126
NW402,P,SAPP,15
NW402,P,UCDP,322
NW402,P,UDM,86
NW402,P,VF+,4972
NW403,N,ACDP,1817
NW403,N,AFD,26
NW403,N,AJ,26
NW403,N,ANC,95310
NW403,N,AP,23
NW403,N,APC,240
NW403,N,AZAPO,300
NW403,N,CDA,47
NW403,N,COPE,11371
NW403,N,DA,21167
NW403,N,GKSA,99
NW403,N,ID,962
NW403,N,IFP,316
NW403,N,KISS,23
NW403,N,MDP,343
NW403,N,MF,19
NW403,N,NADECO,62
NW403,N,NVP,35
NW403,N,PAC,251
NW403,N,PAM,32
NW403,N,SADECO,26
NW403,N,UCDP,602
NW403,N,UDM,700
NW403,N,UIF,67
NW403,N,VF+,3357
NW403,N,WF,43
NW403,P,ACA,139
NW403,P,ACDP,987
NW403,P,ANC,93298
NW403,P,APC,203
NW403,P,AZAPO,273
NW403,P,COPE,11234
NW403,P,DA,19525
NW403,P,ID,1035
NW403,P,IFP,281
NW403,P,MDP,331
NW403,P,NADECO,79
NW403,P,PAC,260
NW403,P,SAPP,76
NW403,P,UCDP,897
NW403,P,UDM,707
NW403,P,VF+,4462
NW404,N,ACDP,89
NW404,N,AFD,13
NW404,N,AJ,11
NW404,N,ANC,19519
NW404,N,AP,5
NW404,N,APC,87
NW404,N,AZAPO,67
NW404,N,CDA,8
NW404,N,COPE,1425
NW404,N,DA,2005
NW404,N,GKSA,33
NW404,N,ID,33
NW404,N,IFP,18
NW404,N,KISS,5
NW404,N,MDP,109
NW404,N,MF,11
NW404,N,NADECO,19
NW404,N,NVP,12
NW404,N,PAC,305
NW404,N,PAM,14
NW404,N,SADECO,11
NW404,N,UCDP,77
NW404,N,UDM,88
NW404,N,UIF,11
NW404,N,VF+,486
NW404,N,WF,7
NW404,P,ACA,57
NW404,P,ACDP,112
NW404,P,ANC,19074
NW404,P,APC,78
NW404,P,AZAPO,75
NW404,P,COPE,1522
NW404,P,DA,1893
NW404,P,ID,43
NW404,P,IFP,24
NW404,P,MDP,119
NW404,P,NADECO,24
NW404,P,PAC,320
NW404,P,SAPP,22
NW404,P,UCDP,100
NW404,P,UDM,103
NW404,P,VF+,548
WC011,N,ACDP,135
WC011,N,AFD,4
WC011,N,AJ,0
WC011,N,ANC,4840
WC011,N,AP,3
WC011,N,APC,25
WC011,N,AZAPO,10
WC011,N,CDA,9
WC011,N,COPE,1255
WC011,N,DA,5340
WC011,N,GKSA,12
WC011,N,ID,4732
WC011,N,IFP,4
WC011,N,KISS,13
WC011,N,MDP,29
WC011,N,MF,10
WC011,N,NADECO,6
WC011,N,NVP,3
WC011,N,PAC,4
WC011,N,PAM,1
WC011,N,SADECO,0
WC011,N,UCDP,15
WC011,N,UDM,11
WC011,N,UIF,3
WC011,N,VF+,262
WC011,N,WF,1
WC011,P,ACDP,125
WC011,P,AJ,2
WC011,P,AMP,1
WC011,P,ANC,4679
WC011,P,APC,30
WC011,P,AZAPO,12
WC011,P,CAPE,15
WC011,P,CDA,13
WC011,P,COPE,1106
WC011,P,DA,5441
WC011,P,ID,4699
WC011,P,IFP,14
WC011,P,NA,21
WC011,P,NADECO,6
WC011,P,NP,21
WC011,P,PAC,4
WC011,P,PJC,2
WC011,P,UCDP,8
WC011,P,UDM,13
WC011,P,UIF,7
WC011,P,UP,3
WC011,P,VF+,141
WC012,N,ACDP,76
WC012,N,AFD,5
WC012,N,AJ,7
WC012,N,ANC,4544
WC012,N,AP,6
WC012,N,APC,17
WC012,N,AZAPO,10
WC012,N,CDA,16
WC012,N,COPE,1836
WC012,N,DA,4952
WC012,N,GKSA,11
WC012,N,ID,1914
WC012,N,IFP,8
WC012,N,KISS,8
WC012,N,MDP,22
WC012,N,MF,3
WC012,N,NADECO,14
WC012,N,NVP,7
WC012,N,PAC,8
WC012,N,PAM,5
WC012,N,SADECO,2
WC012,N,UCDP,3
WC012,N,UDM,22
WC012,N,UIF,7
WC012,N,VF+,170
WC012,N,WF,5
WC012,P,ACDP,45
WC012,P,AJ,1
WC012,P,AMP,6
WC012,P,ANC,4322
WC012,P,APC,14
WC012,P,AZAPO,7
WC012,P,CAPE,22
WC012,P,CDA,14
WC012,P,COPE,1770
WC012,P,DA,5040
WC012,P,ID,1931
WC012,P,IFP,8
WC012,P,NA,43
WC012,P,NADECO,7
WC012,P,NP,29
WC012,P,PAC,14
WC012,P,PJC,2
WC012,P,UCDP,13
WC012,P,UDM,20
WC012,P,UIF,10
WC012,P,UP,2
WC012,P,VF+,80
WC013,N,ACDP,126
WC013,N,AFD,3
WC013,N,AJ,13
WC013,N,ANC,4009
WC013,N,AP,4
WC013,N,APC,19
WC013,N,AZAPO,11
WC013,N,CDA,13
WC013,N,COPE,2324
WC013,N,DA,7818
WC013,N,GKSA,12
WC013,N,ID,1810
WC013,N,IFP,11
WC013,N,KISS,11
WC013,N,MDP,17
WC013,N,MF,8
WC013,N,NADECO,12
WC013,N,NVP,5
WC013,N,PAC,11
WC013,N,PAM,4
WC013,N,SADECO,3
WC013,N,UCDP,6
WC013,N,UDM,27
WC013,N,UIF,2
WC013,N,VF+,310
WC013,N,WF,1
WC013,P,ACDP,103
WC013,P,AJ,19
WC013,P,AMP,4
WC013,P,ANC,3858
WC013,P,APC,36
WC013,P,AZAPO,16
WC013,P,CAPE,39
WC013,P,CDA,13
WC013,P,COPE,2206
WC013,P,DA,8046
WC013,P,ID,1833
WC013,P,IFP,17
WC013,P,NA,32
WC013,P,NADECO,6
WC013,P,NP,32
WC013,P,PAC,15
WC013,P,PJC,2
WC013,P,UCDP,7
WC013,P,UDM,18
WC013,P,UIF,4
WC013,P,UP,3
WC013,P,VF+,142
WC014,N,ACDP,370
WC014,N,AFD,3
WC014,N,AJ,28
WC014,N,ANC,10230
WC014,N,AP,4
WC014,N,APC,47
WC014,N,AZAPO,11
WC014,N,CDA,21
WC014,N,COPE,3072
WC014,N,DA,15107
WC014,N,GKSA,7
WC014,N,ID,2638
WC014,N,IFP,13
WC014,N,KISS,19
WC014,N,MDP,21
WC014,N,MF,7
WC014,N,NADECO,12
WC014,N,NVP,2
WC014,N,PAC,39
WC014,N,PAM,2
WC014,N,SADECO,6
WC014,N,UCDP,21
WC014,N,UDM,443
WC014,N,UIF,16
WC014,N,VF+,358
WC014,N,WF,6
WC014,P,ACDP,307
WC014,P,AJ,17
WC014,P,AMP,27
WC014,P,ANC,9453
WC014,P,APC,36
WC014,P,AZAPO,13
WC014,P,CAPE,37
WC014,P,CDA,31
WC014,P,COPE,2675
WC014,P,DA,15280
WC014,P,ID,2724
WC014,P,IFP,15
WC014,P,NA,31
WC014,P,NADECO,5
WC014,P,NP,46
WC014,P,PAC,33
WC014,P,PJC,4
WC014,P,UCDP,18
WC014,P,UDM,397
WC014,P,UIF,19
WC014,P,UP,6
WC014,P,VF+,145
WC015,N,ACDP,394
WC015,N,AFD,6
WC015,N,AJ,35
WC015,N,ANC,6429
WC015,N,AP,3
WC015,N,APC,34
WC015,N,AZAPO,21
WC015,N,CDA,47
WC015,N,COPE,2469
WC015,N,DA,16529
WC015,N,GKSA,18
WC015,N,ID,1580
WC015,N,IFP,17
WC015,N,KISS,31
WC015,N,MDP,20
WC015,N,MF,7
WC015,N,NADECO,17
WC015,N,NVP,14
WC015,N,PAC,13
WC015,N,PAM,3
WC015,N,SADECO,10
WC015,N,UCDP,13
WC015,N,UDM,111
WC015,N,UIF,9
WC015,N,VF+,467
WC015,N,WF,5
WC015,P,ACDP,346
WC015,P,AJ,32
WC015,P,AMP,13
WC015,P,ANC,5906
WC015,P,APC,34
WC015,P,AZAPO,21
WC015,P,CAPE,28
WC015,P,CDA,57
WC015,P,COPE,2121
WC015,P,DA,17104
WC015,P,ID,1500
WC015,P,IFP,10
WC015,P,NA,36
WC015,P,NADECO,15
WC015,P,NP,73
WC015,P,PAC,13
WC015,P,PJC,6
WC015,P,UCDP,13
WC015,P,UDM,100
WC015,P,UIF,11
WC015,P,UP,9
WC015,P,VF+,188
WC022,N,ACDP,200
WC022,N,AFD,11
WC022,N,AJ,20
WC022,N,ANC,10729
WC022,N,AP,10
WC022,N,APC,47
WC022,N,AZAPO,27
WC022,N,CDA,22
WC022,N,COPE,1812
WC022,N,DA,9552
WC022,N,GKSA,20
WC022,N,ID,2427
WC022,N,IFP,22
WC022,N,KISS,18
WC022,N,MDP,74
WC022,N,MF,12
WC022,N,NADECO,26
WC022,N,NVP,19
WC022,N,PAC,50
WC022,N,PAM,6
WC022,N,SADECO,11
WC022,N,UCDP,13
WC022,N,UDM,97
WC022,N,UIF,218
WC022,N,VF+,261
WC022,N,WF,7
WC022,P,ACDP,169
WC022,P,AJ,13
WC022,P,AMP,11
WC022,P,ANC,9215
WC022,P,APC,45
WC022,P,AZAPO,20
WC022,P,CAPE,47
WC022,P,CDA,37
WC022,P,COPE,1611
WC022,P,DA,9705
WC022,P,ID,2499
WC022,P,IFP,22
WC022,P,NA,60
WC022,P,NADECO,23
WC022,P,NP,91
WC022,P,PAC,33
WC022,P,PJC,8
WC022,P,UCDP,38
WC022,P,UDM,67
WC022,P,UIF,218
WC022,P,UP,6
WC022,P,VF+,118
WC023,N,ACDP,1101
WC023,N,AFD,14
WC023,N,AJ,146
WC023,N,ANC,25505
WC023,N,AP,15
WC023,N,APC,104
WC023,N,AZAPO,63
WC023,N,CDA,119
WC023,N,COPE,8856
WC023,N,DA,39125
WC023,N,GKSA,26
WC023,N,ID,8090
WC023,N,IFP,112
WC023,N,KISS,48
WC023,N,MDP,70
WC023,N,MF,40
WC023,N,NADECO,49
WC023,N,NVP,32
WC023,N,PAC,124
WC023,N,PAM,10
WC023,N,SADECO,7
WC023,N,UCDP,75
WC023,N,UDM,301
WC023,N,UIF,46
WC023,N,VF+,869
WC023,N,WF,17
WC023,P,ACDP,1013
WC023,P,AJ,130
WC023,P,AMP,72
WC023,P,ANC,24220
WC023,P,APC,101
WC023,P,AZAPO,79
WC023,P,CAPE,150
WC023,P,CDA,175
WC023,P,COPE,7835
WC023,P,DA,40233
WC023,P,ID,8159
WC023,P,IFP,109
WC023,P,NA,93
WC023,P,NADECO,36
WC023,P,NP,195
WC023,P,PAC,129
WC023,P,PJC,19
WC023,P,UCDP,82
WC023,P,UDM,292
WC023,P,UIF,48
WC023,P,UP,19
WC023,P,VF+,407
WC024,N,ACDP,1527
WC024,N,AFD,8
WC024,N,AJ,42
WC024,N,ANC,16555
WC024,N,AP,12
WC024,N,APC,75
WC024,N,AZAPO,30
WC024,N,CDA,64
WC024,N,COPE,5114
WC024,N,DA,29622
WC024,N,GKSA,27
WC024,N,ID,1985
WC024,N,IFP,27
WC024,N,KISS,33
WC024,N,MDP,29
WC024,N,MF,10
WC024,N,NADECO,24
WC024,N,NVP,9
WC024,N,PAC,46
WC024,N,PAM,43
WC024,N,SADECO,5
WC024,N,UCDP,46
WC024,N,UDM,701
WC024,N,UIF,42
WC024,N,VF+,818
WC024,N,WF,14
WC024,P,ACDP,1286
WC024,P,AJ,50
WC024,P,AMP,24
WC024,P,ANC,15687
WC024,P,APC,58
WC024,P,AZAPO,34
WC024,P,CAPE,104
WC024,P,CDA,62
WC024,P,COPE,3573
WC024,P,DA,31271
WC024,P,ID,2002
WC024,P,IFP,24
WC024,P,NA,43
WC024,P,NADECO,14
WC024,P,NP,81
WC024,P,PAC,48
WC024,P,PJC,9
WC024,P,UCDP,36
WC024,P,UDM,654
WC024,P,UIF,52
WC024,P,UP,13
WC024,P,VF+,307
WC025,N,ACDP,515
WC025,N,AFD,18
WC025,N,AJ,92
WC025,N,ANC,16473
WC025,N,AP,14
WC025,N,APC,80
WC025,N,AZAPO,55
WC025,N,CDA,37
WC025,N,COPE,6650
WC025,N,DA,21724
WC025,N,GKSA,30
WC025,N,ID,3094
WC025,N,IFP,30
WC025,N,KISS,25
WC025,N,MDP,85
WC025,N,MF,17
WC025,N,NADECO,43
WC025,N,NVP,24
WC025,N,PAC,61
WC025,N,PAM,15
WC025,N,SADECO,8
WC025,N,UCDP,32
WC025,N,UDM,64
WC025,N,UIF,32
WC025,N,VF+,646
WC025,N,WF,15
WC025,P,ACDP,475
WC025,P,AJ,79
WC025,P,AMP,43
WC025,P,ANC,15652
WC025,P,APC,85
WC025,P,AZAPO,65
WC025,P,CAPE,119
WC025,P,CDA,71
WC025,P,COPE,6216
WC025,P,DA,22225
WC025,P,ID,3114
WC025,P,IFP,28
WC025,P,NA,114
WC025,P,NADECO,33
WC025,P,NP,126
WC025,P,PAC,57
WC025,P,PJC,11
WC025,P,UCDP,56
WC025,P,UDM,55
WC025,P,UIF,39
WC025,P,UP,16
WC025,P,VF+,387
WC026,N,ACDP,649
WC026,N,AFD,16
WC026,N,AJ,14
WC026,N,ANC,7440
WC026,N,AP,8
WC026,N,APC,45
WC026,N,AZAPO,34
WC026,N,CDA,30
WC026,N,COPE,2788
WC026,N,DA,9605
WC026,N,GKSA,22
WC026,N,ID,3880
WC026,N,IFP,17
WC026,N,KISS,29
WC026,N,MDP,51
WC026,N,MF,7
WC026,N,NADECO,23
WC026,N,NVP,19
WC026,N,PAC,38
WC026,N,PAM,11
WC026,N,SADECO,10
WC026,N,UCDP,27
WC026,N,UDM,51
WC026,N,UIF,23
WC026,N,VF+,341
WC026,N,WF,9
WC026,P,ACDP,604
WC026,P,AJ,11
WC026,P,AMP,9
WC026,P,ANC,7190
WC026,P,APC,49
WC026,P,AZAPO,45
WC026,P,CAPE,62
WC026,P,CDA,45
WC026,P,COPE,2599
WC026,P,DA,9846
WC026,P,ID,3891
WC026,P,IFP,16
WC026,P,NA,70
WC026,P,NADECO,16
WC026,P,NP,62
WC026,P,PAC,45
WC026,P,PJC,17
WC026,P,UCDP,29
WC026,P,UDM,45
WC026,P,UIF,24
WC026,P,UP,7
WC026,P,VF+,165
WC031,N,ACDP,446
WC031,N,AFD,2
WC031,N,AJ,12
WC031,N,ANC,12082
WC031,N,AP,12
WC031,N,APC,52
WC031,N,AZAPO,22
WC031,N,CDA,68
WC031,N,COPE,2739
WC031,N,DA,12262
WC031,N,GKSA,83
WC031,N,ID,2825
WC031,N,IFP,34
WC031,N,KISS,18
WC031,N,MDP,31
WC031,N,MF,14
WC031,N,NADECO,34
WC031,N,NVP,17
WC031,N,PAC,48
WC031,N,PAM,6
WC031,N,SADECO,9
WC031,N,UCDP,28
WC031,N,UDM,852
WC031,N,UIF,18
WC031,N,VF+,255
WC031,N,WF,13
